5.69 -0.647171 0.762345
5.7 -0.662596 0.748977
5.71 -0.677813 0.735234
5.72 -0.692815 0.721115
5.73 -0.707591 0.706622
5.74 -0.722134 0.691754
5.75 -0.736432 0.676511
5.76 -0.750477 0.660896
5.7700000000000005 -0.76426 0.644909
5.78 -0.777769 0.628551
5.79 -0.790994 0.611823
5.8 -0.803927 0.594728
5.8100000000000005 -0.816555 0.577268
5.82 -0.828868 0.559444
5.83 -0.840856 0.541259
5.84 -0.852507 0.522715
5.8500000000000005 -0.863811 0.503817
5.86 -0.874755 0.484566
5.87 -0.885328 0.464967
5.88 -0.895518 0.445024
5.89 -0.905315 0.424741
5.9 -0.914704 0.404123
5.91 -0.923676 0.383175
5.92 -0.932216 0.361903
5.93 -0.940313 0.340311
5.94 -0.947954 0.318408
5.95 -0.955126 0.296199
5.96 -0.961818 0.273691
5.97 -0.968015 0.250894
5.98 -0.973705 0.227814
5.99 -0.978875 0.204461
6.0 -0.983512 0.180844
6.01 -0.987603 0.156974
6.0200000000000005 -0.991135 0.132859
6.03 -0.994095 0.108513
6.04 -0.99647 0.0839454
6.05 -0.998248 0.0591697
6.0600000000000005 -0.999415 0.0341987
6.07 -0.999959 0.00904587
6.08 -0.999868 -0.0162744
6.09 -0.999128 -0.041747
6.1000000000000005 -0.997729 -0.0673563
6.11 -0.995658 -0.093086
6.12 -0.992904 -0.118919
6.13 -0.989456 -0.144837
6.140000000000001 -0.985302 -0.170822
6.15 -0.980433 -0.196854
6.16 -0.974838 -0.222914
6.17 -0.968509 -0.24898
6.18 -0.961435 -0.275031
6.19 -0.95361 -0.301044
6.2 -0.945025 -0.326998
6.21 -0.935673 -0.352867
6.22 -0.925549 -0.378628
6.23 -0.914646 -0.404255
6.24 -0.902961 -0.429723
6.25 -0.890489 -0.455005
6.26 -0.877228 -0.480074
6.2700000000000005 -0.863176 -0.504903
6.28 -0.848333 -0.529463
6.29 -0.832699 -0.553726
6.3 -0.816276 -0.577663
6.3100000000000005 -0.799066 -0.601244
6.32 -0.781074 -0.624439
6.33 -0.762304 -0.647219
6.34 -0.742765 -0.669552
6.3500000000000005 -0.722464 -0.691409
6.36 -0.70141 -0.712758
6.37 -0.679614 -0.733569
6.38 -0.65709 -0.753812
6.390000000000001 -0.63385 -0.773456
6.4 -0.609911 -0.79247
6.41 -0.585289 -0.810825
6.42 -0.560003 -0.828491
6.43 -0.534073 -0.845438
6.44 -0.50752 -0.86164
6.45 -0.480368 -0.877067
6.46 -0.452641 -0.891693
6.47 -0.424366 -0.905491
6.48 -0.395569 -0.918436
6.49 -0.36628 -0.930505
6.5 -0.336529 -0.941673
6.51 -0.306348 -0.95192
6.5200000000000005 -0.275769 -0.961224
6.53 -0.244826 -0.969567
6.54 -0.213555 -0.976931
6.55 -0.181991 -0.9833
6.5600000000000005 -0.150171 -0.98866
6.57 -0.118134 -0.992998
6.58 -0.0859178 -0.996302
6.59 -0.0535616 -0.998565
6.6000000000000005 -0.0211051 -0.999777
6.61 0.0114114 -0.999935
6.62 0.0439474 -0.999034
6.63 0.0764623 -0.997072
6.640000000000001 0.108915 -0.994051
6.65 0.141266 -0.989972
6.66 0.173473 -0.984839
6.67 0.205497 -0.978658
6.68 0.237297 -0.971437
6.69 0.268834 -0.963186
6.7 0.30007 -0.953917
6.71 0.330965 -0.943643
6.72 0.361483 -0.932379
6.73 0.391587 -0.920141
6.74 0.421242 -0.906948
6.75 0.450413 -0.89282
6.76 0.479066 -0.877779
6.7700000000000005 0.50717 -0.861846
6.78 0.534694 -0.845046
6.79 0.561608 -0.827404
6.8 0.587884 -0.808945
6.8100000000000005 0.613495 -0.789699
6.82 0.638416 -0.769692
6.83 0.662623 -0.748953
6.84 0.686094 -0.727513
6.8500000000000005 0.708808 -0.705402
6.86 0.730745 -0.68265
6.87 0.751889 -0.65929
6.88 0.772223 -0.635352
