0.292227	8542.02	1.09348	6849.71	3.09375
0.292866	8546.4	1.09546	6856.7	3.09058
0.293506	8550.79	1.09743	6863.65	3.08741
0.294145	8555.18	1.09941	6870.58	3.08424
0.294785	8559.58	1.10138	6877.47	3.08108
0.295424	8563.98	1.10335	6884.32	3.07791
0.296064	8568.38	1.10531	6891.15	3.07475
0.296703	8572.79	1.10728	6897.94	3.07159
0.297342	8577.2	1.10924	6904.69	3.06843
0.297982	8581.62	1.1112	6911.41	3.06527
0.298621	8586.04	1.11316	6918.1	3.06211
0.299261	8590.47	1.11512	6924.76	3.05896
0.2999	8594.9	1.11707	6931.38	3.0558
0.30054	8599.33	1.11903	6937.96	3.05265
0.301179	8603.77	1.12098	6944.52	3.0495
0.301819	8608.21	1.12293	6951.04	3.04636
0.302458	8612.66	1.12487	6957.53	3.04321
0.303097	8617.11	1.12682	6963.99	3.04007
0.303737	8621.57	1.12876	6970.41	3.03693
0.304376	8626.03	1.1307	6976.8	3.03379
0.305016	8630.49	1.13264	6983.16	3.03065
0.305655	8634.96	1.13458	6989.48	3.02752
0.306295	8639.43	1.13651	6995.77	3.02438
0.306934	8643.9	1.13845	7002.03	3.02125
0.307574	8648.38	1.14038	7008.26	3.01812
0.308213	8652.87	1.14231	7014.45	3.015
0.308852	8657.35	1.14423	7020.61	3.01187
0.309492	8661.84	1.14616	7026.74	3.00875
0.310131	8666.34	1.14808	7032.84	3.00563
0.310771	8670.84	1.15	7038.9	3.00251
0.31141	8675.34	1.15192	7044.93	2.9994
0.31205	8679.85	1.15384	7050.93	2.99628
0.312689	8684.36	1.15575	7056.9	2.99317
0.313329	8688.87	1.15767	7062.84	2.99006
0.313968	8693.39	1.15958	7068.74	2.98695
0.314607	8697.91	1.16149	7074.61	2.98385
0.315247	8702.44	1.16339	7080.45	2.98075
0.315886	8706.97	1.1653	7086.26	2.97765
0.316526	8711.5	1.1672	7092.03	2.97455
0.317165	8716.04	1.1691	7097.78	2.97145
0.317805	8720.58	1.171	7103.49	2.96836
0.318444	8725.12	1.1729	7109.17	2.96527
0.319084	8729.67	1.17479	7114.82	2.96218
0.319723	8734.22	1.17669	7120.44	2.95909
0.320363	8738.78	1.17858	7126.03	2.95601
0.321002	8743.34	1.18047	7131.59	2.95293
0.321641	8747.9	1.18235	7137.11	2.94985
0.322281	8752.46	1.18424	7142.61	2.94677
0.32292	8757.03	1.18612	7148.07	2.9437
0.32356	8761.6	1.188	7153.5	2.94062
0.324199	8766.18	1.18988	7158.9	2.93756
0.324839	8770.76	1.19176	7164.27	2.93449
